0	523.5	1750.0
1	630.5	1810.0
2	708.4	1810.0
3	821.3	2460.0
4	750.3	2460.0
5	851.3	2460.0
6	854.6	2460.0
7	872.0	2460.0
8	843.1	2460.0
9	900.1	2460.0
10	929.3	2460.0
11	973.1	2460.0
12	1003.8	2460.0
13	965.6	2460.0
14	973.0	2460.0
15	913.7	2460.0
16	1079.7	2460.0
17	1250.4	2460.0
18	1494.5	2630.0
19	1729.0	2630.0
20	2060.4	2630.0
21	2062.2	2630.0
22	2196.4	2630.0
23	2435.2	2630.0
24	2366.3	2630.0
